year,host,country,artist,song,all_languages,main_language,is_english_main_lang,lyrics_original,lyrics_english,stage_director,composers,lyricists,place,points,running_order,total_wins,won_last_year,top5_last_year,artist sexuality,bpm,tone,theme,emotion,top_3_words,points_jury_final,points_tele_final,place_sf,points_sf,place_contest,points_jury_sf,points_tele_sf,running_sf,sf_num,Albania Jury,Albania Televote,Armenia Jury,Armenia Televote,Australia Jury,Australia Televote,Austria Jury,Austria Televote,Azerbaijan Jury,Azerbaijan Televote,Belarus Jury,Belarus Televote,Belgium Jury,Belgium Televote,Bosnia & Herzegovina Jury,Bosnia & Herzegovina Televote,Bulgaria Jury,Bulgaria Televote,Croatia Jury,Croatia Televote,Cyprus Jury,Cyprus Televote,Czechia Jury,Czechia Televote,Denmark Jury,Denmark Televote,Estonia Jury,Estonia Televote,Finland Jury,Finland Televote,France Jury,France Televote,Georgia Jury,Georgia Televote,Germany Jury,Germany Televote,Greece Jury,Greece Televote,Hungary Jury,Hungary Televote,Iceland Jury,Iceland Televote,Ireland Jury,Ireland Televote,Israel Jury,Israel Televote,Italy Jury,Italy Televote,Latvia Jury,Latvia Televote,Lithuania Jury,Lithuania Televote,Malta Jury,Malta Televote,Moldova Jury,Moldova Televote,Montenegro Jury,Montenegro Televote,Netherlands Jury,Netherlands Televote,North MacedoniaN.Macedonia Jury,North MacedoniaN.Macedonia Televote,Norway Jury,Norway Televote,Poland Jury,Poland Televote,Portugal Jury,Portugal Televote,Romania Jury,Romania Televote,Russia Jury,Russia Televote,San Marino Jury,San Marino Televote,Serbia Jury,Serbia Televote,Slovenia Jury,Slovenia Televote,Spain Jury,Spain Televote,Sweden Jury,Sweden Televote,Switzerland Jury,Switzerland Televote,Ukraine Jury,Ukraine Televote,United Kingdom Jury,United Kingdom Televote
2008.0,Belgrade,Andorra,Gisela,Casanova,English,English,1,"(Oh Casanova… nova… nova…)  A thousand stars were shining their light in the night skies You and me, a magical moment in your eyes (Casanova) Lost in love, I'd waited a lifetime to find you The stars above were burning so bright to remind you (Casanova) Boom, boom, boom, my heart still goes crazy Wh...","(Oh Casanova… nova… nova…)  A thousand stars were shining their light in the night skies You and me, a magical moment in your eyes (Casanova) Lost in love, I'd waited a lifetime to find you The stars above were burning so bright to remind you (Casanova) Boom, boom, boom, my heart still goes crazy Wh...",,,,,,,0,0,0,straight,138.0,F# major,love,"[{'label': 'surprise', 'score': 0.7556016445159912}]","boom, nova…, stars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.0,Moscow,Andorra,Susanne Georgi,La Teva Decisió (Get A Life),Catalan,Catalan,0,"Sé que m'estimes, malgrat tot Que desconfies de la sort Però no pots negar, és un error Deixar-ho tot serà la fí del nostre amor  You've got to get a life, that's what you say to me But I would rather die, if you're not in it with me I'm gonna get a life, the kind that's made for two I know there's ...","I know that you love me, in spite of everything That you distrust luck But you can't deny it's a mistake Leaving it all will be the end of our love  You've got to get a life, that's what you say to me  But I would rather die, if you're not in it with me  I'm gonna get a life, the kind that's made fo...",,,,,,,0,0,0,straight,133.0,G major,love,"[{'label': 'fear', 'score': 0.7730026841163635}]","love, get, life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,Athen,Armenia,André,Without Your Love,English,English,1,"Drumming hearts and your silent words of love They still remain in the shades of night Will you go? Will you ever save my storming soul? I need to know  Should I live, should I die without your love? Should I smile, should I cry without your love? Should I fall, should I fly without your love? All I...","Drumming hearts and your silent words of love They still remain in the shades of night Will you go? Will you ever save my storming soul? I need to know  Should I live, should I die without your love? Should I smile, should I cry without your love? Should I fall, should I fly without your love? All I...",Anush Hovnanyan,Armen Martirosyan,Catherine Bekian,8.0,129.0,24.0,0,0,0,straight,166.0,A minor,heartbreak,"[{'label': 'sadness', 'score': 0.9090211391448975}]","love, without, will",129.0,,6.0,150.0,8.0,,,1.0,0.0,0.0,,0.0,,,,,,,,8.0,,12.0,,0.0,,8.0,,0.0,,7.0,,,,0.0,,0.0,,0.0,,10.0,,,,3.0,,10.0,,,,0.0,,0.0,,8.0,,,,0.0,,2.0,,0.0,,7.0,,,,10.0,,,,0.0,,5.0,,0.0,,1.0,,12.0,,,,,,0.0,,8.0,,0.0,,0.0,,8.0,,0.0,
2007.0,Helsinki,Armenia,Hayko,Anytime You Need,English & Armenian (English & Hayeren),English & Armenian (English & Hayeren),1,"Why, baby, tell me why Does someone always say goodbye? You should never doubt All I'll ever do is watch over you  I only wanna guard Every beat of your gentle heart Look and you will see You can count on me, depend on me  Anytime you need Any place you say Anything indeed Anyhow, any way  I wanna b...","Why, baby, tell me why  Does someone always say goodbye?  You should never doubt  All I'll ever do is watch over you   I only wanna guard  Every beat of your gentle heart  Look and you will see  You can count on me, depend on me   Anytime you need  Any place you say  Anything indeed  Anyhow, any way...",Andrey Sychov,Hayko,Karen Kavaleryan,8.0,138.0,23.0,0,0,0,straight,166.0,G minor,heartbreak,"[{'label': 'fear', 'score': 0.6451560854911804}]","say, baby, tell",138.0,,,,8.0,,,,,0.0,,0.0,,,,5.0,,,,5.0,,10.0,,0.0,,8.0,,0.0,,8.0,,,,0.0,,0.0,,0.0,,10.0,,12.0,,2.0,,6.0,,0.0,,0.0,,0.0,,5.0,,,,0.0,,0.0,,0.0,,2.0,,0.0,,10.0,,,,0.0,,10.0,,0.0,,0.0,,10.0,,,,0.0,,0.0,,8.0,,0.0,,0.0,,5.0,,0.0,
2008.0,Belgrade,Armenia,Sirusho,"Qele, Qele",Armenian & English (Hayeren & English),Armenian & English (Hayeren & English),1,"Yes im hay hoghits Eka berem Hove sareri Luyse arevi  You wanna be with me You think and dream of me Come qele, move qele  Instead of watching me You should be reaching me Come qele, move qele  (Qe… qe… qe… qele)  Qele, qele Qele, qele Qele, qele Qele…  Time is here tonight You should make it right ...","From my Armenian soil I came to bring The wind of the mountains The light of the sun  You wanna be with me  You think and dream of me  Come,  let's go, move,  let's go  Instead of watching me  You should be reaching me  Come,  let's go, move,  let's go  (Let's, let's, let's, let's go)  Let's go, let...",Sergey Mandrik,H.A. Der-Hovagimian,Sirusho,4.0,199.0,5.0,0,0,0,straight,124.0,A minor,change,"[{'label': 'fear', 'score': 0.4905463755130768}]","lets, come, move",199.0,,2.0,139.0,4.0,,,14.0,1.0,2.0,,0.0,,,,,,0.0,,7.0,,12.0,,6.0,,8.0,,0.0,,10.0,,,,0.0,,0.0,,0.0,,12.0,,12.0,,6.0,,12.0,,0.0,,1.0,,0.0,,8.0,,,,0.0,,0.0,,0.0,,2.0,,1.0,,12.0,,,,0.0,,12.0,,0.0,,4.0,,12.0,,,,5.0,,5.0,,10.0,,2.0,,0.0,,7.0,,0.0,
2009.0,Moscow,Armenia,Inga & Anush,Jan Jan,English & Armenian (English & Hayeren),English & Armenian (English & Hayeren),1,"How can I stay when you are away? What can I say if ya gonna tell me nothin'? How can I smile when you are alone? How can I be without me? Without me you cannot be  Can't ya see, we aren't free? Fixed like a tree to the holy ground With my sound, gotta be always around I wanna dance, don't ya stand,...","How can I stay when you are away? What can I say if ya gonna tell me nothin'? How can I smile when you are alone? How can I be without me? Without me you cannot be  Can't ya see, we aren't free? Fixed like a tree to the holy ground With my sound, gotta be always around I wanna dance, don't ya stand,...",,Mane Akopyan,Avet Barseghyan;Vardan Zadoyan,10.0,92.0,9.0,0,0,1,straight,115.0,E minor,loneliness,"[{'label': 'sadness', 'score': 0.5564641356468201}]","without, stay, away",92.0,,5.0,99.0,10.0,,,6.0,1.0,0.0,,0.0,,,,,,0.0,,1.0,,7.0,,0.0,,6.0,,0.0,,4.0,,,,0.0,,0.0,,1.0,,6.0,,,,0.0,,0.0,,0.0,,5.0,,0.0,,8.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,0.0,,2.0,,4.0,,7.0,,5.0,,,,0.0,,0.0,,4.0,,3.0,,0.0,,2.0,,0.0,
2010.0,Oslo,Armenia,Eva Rivas,Apricot Stone,English,English,1,"Many, many years ago, when I was a little child Mama told me you should know our world is cruel and wild But to make your way through cold and heat Love is all that you need  I believed her every word, more than anything I heard But I was too scared to lose my fun I began to cry a lot and she gave m...","Many, many years ago, when I was a little child Mama told me you should know our world is cruel and wild But to make your way through cold and heat Love is all that you need  I believed her every word, more than anything I heard But I was too scared to lose my fun I began to cry a lot and she gave m...",,Armen Martirosyan,Karen Kavaleryan,7.0,141.0,21.0,0,0,0,straight,101.0,B minor,love,"[{'label': 'fear', 'score': 0.9383235573768616}]","many, years, ago",141.0,,6.0,83.0,7.0,,,2.0,2.0,0.0,,0.0,,,,,,0.0,,5.0,,7.0,,0.0,,8.0,,0.0,,7.0,,,,0.0,,0.0,,0.0,,6.0,,10.0,,7.0,,7.0,,,,0.0,,0.0,,12.0,,,,1.0,,0.0,,0.0,,6.0,,,,12.0,,,,0.0,,5.0,,0.0,,6.0,,12.0,,,,1.0,,0.0,,8.0,,1.0,,0.0,,6.0,,0.0,
2011.0,Düsseldorf,Armenia,Emmy,Boom Boom,English,English,1,"My days and nights are passing, long hours are running But we are still fighting – ay ay ay The love is still so shining, why are we denying? I really don't know why – ay ay ay  Come and take my hand, now don't be shy (Don't be shy) And let's try to hold our spirits high (Spirits high)  Boom boom, c...","My days and nights are passing, long hours are running But we are still fighting – ay ay ay The love is still so shining, why are we denying? I really don't know why – ay ay ay  Come and take my hand, now don't be shy (Don't be shy) And let's try to hold our spirits high (Spirits high)  Boom boom, c...",Emy Armine Zaryan,,,,,,0,0,0,straight,130.0,C minor,love,"[{'label': 'fear', 'score': 0.6080102920532227}]","dont, still, shy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013.0,Malmö,Armenia,Dorians,Lonely Planet,English,English,1,"Who's the one that starts a war? Who's dictating what is less and more? Who can change the night and day?  Who's the one with clever face? That can tell us what is in the space? Playing games that none can play  Maybe someday we'll break the wall Maybe the light will touch us all  Lonely planet, who...","Who's the one that starts a war? Who's dictating what is less and more? Who can change the night and day?  Who's the one with clever face? That can tell us what is in the space? Playing games that none can play  Maybe someday we'll break the wall Maybe the light will touch us all  Lonely planet, who...",,Tony Iommi,Vardan Zadoyan,18.0,41.0,12.0,0,0,0,straight,162.0,F# major,loneliness,"[{'label': 'neutral', 'score': 0.43119189143180847}]","whos, one, maybe",41.0,,7.0,69.0,18.0,,,11.0,2.0,0.0,,0.0,,,,0.0,,0.0,,2.0,,0.0,,,,8.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,7.0,,10.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,0.0,,0.0,,,,0.0,,,,,,0.0,,2.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,,0.0,
2014.0,Copenhagen,Armenia,Aram MP3,Not Alone,English,English,1,"You're all alone, you're all alone No shoulder wants you to lean on You thought this world was too cold And you've made up A whole new world  Don't cry, don't cry little bird Though you are scared and you're hurt You're gonna wake up It's only a dream And why do dreams make people scream  You're not...","You're all alone, you're all alone No shoulder wants you to lean on You thought this world was too cold And you've made up A whole new world  Don't cry, don't cry little bird Though you are scared and you're hurt You're gonna wake up It's only a dream And why do dreams make people scream  You're not...",,Aram Sargsyan,Garik Papoyan,4.0,174.0,7.0,0,0,0,straight,140.0,Eb major,loneliness,"[{'label': 'fear', 'score': 0.5700109004974365}]","youre, alone, world",174.0,,4.0,121.0,4.0,,,1.0,1.0,0.0,,0.0,,,,12.0,,0.0,,10.0,,0.0,,,,,,,,,,,,2.0,,5.0,,4.0,,12.0,,12.0,,6.0,,7.0,,7.0,,2.0,,0.0,,6.0,,0.0,,10.0,,0.0,,6.0,,3.0,,10.0,,7.0,,,,0.0,,1.0,,4.0,,7.0,,8.0,,,,,,0.0,,4.0,,5.0,,0.0,,10.0,,0.0,
2015.0,Vienna,Armenia,Genealogy,Face The Shadow,English,English,1,"We find so many ways of fooling our heart Playing too many games, trying to hide When you follow your dream, surrender the sorrow inside Face every shadow you deny  Feels like so many times life was unfair Will you run and forget all the despair? If it’s breaking you down, remember the power inside ...","We find so many ways of fooling our heart Playing too many games, trying to hide When you follow your dream, surrender the sorrow inside Face every shadow you deny  Feels like so many times life was unfair Will you run and forget all the despair? If it’s breaking you down, remember the power inside ...",,Armen Martirosyan,Inna Mkrtchyan,16.0,34.0,6.0,0,0,1,straight,121.0,G major,sadness,"[{'label': 'sadness', 'score': 0.9788969159126282}]","many, inside, find",34.0,,7.0,77.0,16.0,,,2.0,1.0,0.0,,0.0,,,,0.0,,0.0,,4.0,,3.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,3.0,,12.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,6.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,
2016.0,Stockholm,Armenia,Iveta Mukuchyan,LoveWave,English,English,1,"Hey it's me. Look, I know it might sound strange but suddenly I'm not the same I used to be. It's like I've stepped out of space and time and come alive.  When it touched me the world went silent, Calm before the storm reaches me.  The ground in motion set off all sirens, You took over my heartbeat,...","Hey it's me. Look, I know it might sound strange but suddenly I'm not the same I used to be. It's like I've stepped out of space and time and come alive.  When it touched me the world went silent, Calm before the storm reaches me.  The ground in motion set off all sirens, You took over my heartbeat,...",Sacha Jean-Baptiste,Levon Navasardyan;Lilith Navasardyan,Iveta Mukuchyan;Stephanie Crutchfield,7.0,249.0,26.0,0,0,0,straight,120.0,Ab major,change,"[{'label': 'fear', 'score': 0.4839346408843994}]","hey, look, know",115.0,134.0,2.0,243.0,7.0,127.0,116.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,2.0,0.0,12.0,8.0,4.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,12.0,0.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,0.0,4.0,0.0,7.0,0.0,5.0,7.0,10.0,0.0,2.0,8.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,3.0,2.0,4.0,0.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017.0,Kyiv,Armenia,Artsvik,Fly With Me,English,English,1,Wanna tell a story About a girl with history Take it from my heart it's gonna be your beat Take it from my soul it's gonna be your heat  Many colors and shades So many voices to embrace All around  Many stories and tales She took it all into her space Hear the sound  Heee…  Over deeps over hills She...,Wanna tell a story About a girl with history Take it from my heart it's gonna be your beat Take it from my soul it's gonna be your heat  Many colors and shades So many voices to embrace All around  Many stories and tales She took it all into her space Hear the sound  Heee…  Over deeps over hills She...,Sacha Jean-Baptiste,Levon Navasardyan;Lilith Navasardyan,Avet Barseghyan;David Tserunyan,18.0,79.0,5.0,0,0,0,straight,90.0,A minor,fun,"[{'label': 'neutral', 'score': 0.31060898303985596}]","many, take, gonna",58.0,21.0,7.0,152.0,18.0,87.0,65.0,16.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Lisbon,Armenia,Sevak Khanagyan,Qami,Armenian (Hayeren),Armenian (Hayeren),0,"Khul u hamr yen k'aminery Yerb hogu khork'um andund e Im ynkery menut'yunn e darrnum I՞nch' arzhek' uni k'vo sery Na talis e parz ayd harts'y Amperin, vor k'vo kerparn yen arrnum  I՞nch' arzhen khent'i verk'ery Vor bats'el e k'vo ayd sery՝ Goyut'yuns p'akelov irenum  Qami, qami Ayd vo՞wr yes tarel t...","The winds are deaf and dumb, When there is an abyss deep down in my soul. The loneliness is becoming my friend. What is the cost of your love? It asks that simple question, It asks it the clouds which get your image.  What is the cost of a madcap's wounds, Which have been opened by your love, Closin...",Arthur Manukyan,,,,,,0,0,0,straight,150.0,F major,love,"[{'label': 'sadness', 'score': 0.6706644892692566}]","cost, love, asks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,Tel Aviv,Armenia,Srbuk,Walking Out,English,English,1,"Who are you? What you really do? When you have to fight the agony that's aiming back at you? Who are you? Who you run to? Depend, defend, hope on Can you function on your own?  Are you from those who will swallow down The pain, disgrace, the sadness? Yeah When the one you love so much Can take your ...","Who are you? What you really do? When you have to fight the agony that's aiming back at you? Who are you? Who you run to? Depend, defend, hope on Can you function on your own?  Are you from those who will swallow down The pain, disgrace, the sadness? Yeah When the one you love so much Can take your ...",Arthur Manukyan,,,,,,0,0,0,straight,130.0,F minor,identity,"[{'label': 'sadness', 'score': 0.576629102230072}]","really, fight, agony",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.0,Rotterdam,Armenia,Athena Manoukian,Chains On You,English,English,1,"I got it, you wanna take me to the party 'Cause you're naughty, huh Well let me tell you a kind of story  Yeah, I start it, I make it, I ride it, I work it Don't like it, I'm gonna say no I ain't no lying, I'm trying, I'm flying, no buying And I know I'm gonna make it to the top  Keeping my diamonds...","I got it, you wanna take me to the party 'Cause you're naughty, huh Well let me tell you a kind of story  Yeah, I start it, I make it, I ride it, I work it Don't like it, I'm gonna say no I ain't no lying, I'm trying, I'm flying, no buying And I know I'm gonna make it to the top  Keeping my diamonds...",,,,,,,0,0,0,straight,,,overcoming obstacles,"[{'label': 'neutral', 'score': 0.38420164585113525}]","make, gonna, got",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,Turin,Armenia,Rosa Linn,Snap,English,English,1,"It's 4 am I can't turn my head off Wishin' these memories would fade They never do Turns out people lie They say, ""Just snap your fingers"" As if it was really that easy for me to get over you I just need time  Snapping one, two Where are you? You're still in my heart Snapping three, four Don't need ...","It's 4 am I can't turn my head off Wishin' these memories would fade They never do Turns out people lie They say, ""Just snap your fingers"" As if it was really that easy for me to get over you I just need time  Snapping one, two Where are you? You're still in my heart Snapping three, four Don't need ...","Dan Shipton, Marvin Dietmann",Allie Crystal;Courtney Harrell;Larzz Principato;Rosa Linn;Tamar Kaprelian,Allie Crystal;Courtney Harrell;Jeremy Dusoulet;Larzz Principato;Rosa Linn;Tamar Kaprelian,20.0,61.0,8.0,0,0,0,straight,172.0,C major,nostalgia,"[{'label': 'anger', 'score': 0.4776996374130249}]","just, need, snapping",40.0,21.0,5.0,187.0,20.0,82.0,105.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023.0,Liverpool,Armenia,Brunette,Future Lover,English & Armenian,English & Armenian,1,"I just wanna make art Read books and just find someone Who likes me enough to kiss my face I wanna explore with him and visit old bookstores And cute little things, like drink smoothies at near cafes  Oh oh oh… Drink smoothies at near cafes Oh oh oh…  Oh future lover, I hope it all comes naturally I...","I just wanna make art Read books and just find someone Who likes me enough to kiss my face I wanna explore with him and visit old bookstores And cute little things, like drink smoothies at near cafes  Oh oh oh… Drink smoothies at near cafes Oh oh oh…  Oh future lover, I hope it all comes naturally I...",Marvin Dietmann,Brunette,,14.0,122.0,17.0,0,0,0,straight,,,hope,"[{'label': 'joy', 'score': 0.6631051898002625}]","just, wanna, drink",69.0,53.0,,,14.0,,,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,12.0,10.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
